entryid,customerid
144.0,173036
144.0,30034
104.0,169684
144.0,172907
1.0,91321
5.0,110716
5.0,80239
1.0,118996
144.0,80536
144.0,161167
144.0,164446
5.0,168226
5.0,160857
144.0,168906
5.0,169477
5.0,169567
144.0,168462
5.0,169683
5.0,169781
104.0,169976
5.0,169680
144.0,169987
1.0,171201
104.0,171815
144.0,100097
144.0,110697
144.0,165246
1.0,166055
104.0,166140
144.0,166583
144.0,167694
5.0,169004
144.0,168458
144.0,168768
5.0,168984
144.0,106837
5.0,169417
5.0,170035
144.0,81536
144.0,115657
144.0,136856
144.0,173318
144.0,92437
5.0,164943
144.0,163542
144.0,163577
144.0,63462
5.0,166619
144.0,166085
144.0,166732
144.0,166114
104.0,166141
5.0,168179
5.0,168483
5.0,167415
5.0,167414
144.0,169816
144.0,170382
5.0,168634
5.0,168995
144.0,57801
144.0,173599
144.0,170452
144.0,172122
5.0,80576
144.0,81596
144.0,173623
5.0,79457
144.0,94776
1.0,95776
104.0,89016
144.0,94456
5.0,115936
5.0,161560
5.0,114356
1.0,115656
5.0,165162
144.0,165657
1.0,163100
144.0,164980
5.0,168186
144.0,168274
144.0,166965
144.0,169908
144.0,168206
1.0,171443
1.0,171398
5.0,173339
144.0,70895
1.0,98436
104.0,98498
5.0,161215
104.0,173405
144.0,168207
144.0,168330
144.0,169765
1.0,165012
1.0,172264
144.0,29994
5.0,174197
1.0,83337
144.0,27621
144.0,105296
144.0,107019
144.0,109597
1.0,111136
144.0,117557
5.0,160862
144.0,161378
1.0,162837
5.0,167243
144.0,163956
5.0,164186
144.0,166954
5.0,167237
5.0,173583
5.0,167245
144.0,168210
5.0,169048
144.0,105316
144.0,153323
144.0,107020
1.0,91276
144.0,93097
5.0,164075
144.0,165327
104.0,120856
144.0,160832
5.0,169246
144.0,169696
144.0,169650
144.0,168772
144.0,170474
144.0,170632
1.0,171261
144.0,170379
144.0,171317
1.0,172262
144.0,172296
144.0,95081
5.0,161217
144.0,164979
144.0,168459
5.0,165542
104.0,166113
144.0,168279
144.0,110956
144.0,168584
144.0,81577
144.0,93416
144.0,166165
5.0,160767
144.0,164800
144.0,165094
144.0,171003
5.0,171037
144.0,166956
144.0,168904
144.0,169996
1.0,172329
144.0,29017
5.0,171012
5.0,171013
5.0,97916
104.0,102262
144.0,79779
144.0,107919
144.0,86138
5.0,161538
144.0,165349
144.0,165974
144.0,113318
144.0,166541
5.0,166556
144.0,166959
144.0,166496
144.0,168082
5.0,168519
144.0,168511
5.0,167078
5.0,168606
5.0,168610
144.0,168846
144.0,169032
5.0,170400
144.0,170477
144.0,170502
5.0,171021
144.0,173749
144.0,81616
144.0,100036
5.0,86936
144.0,99419
5.0,99576
144.0,116216
1.0,106696
144.0,107519
144.0,107517
5.0,166869
5.0,161568
144.0,163940
144.0,165486
5.0,169010
104.0,167227
5.0,169297
144.0,168202
144.0,169042
144.0,170324
144.0,170470
5.0,169508
5.0,169484
144.0,110678
144.0,161218
144.0,80079
144.0,98237
5.0,166871
5.0,169206
144.0,165650
104.0,166572
5.0,170149
144.0,170319
5.0,169242
5.0,169799
144.0,94338
144.0,104276
5.0,170411
144.0,118885
1.0,92736
5.0,160901
144.0,165415
144.0,165329
144.0,160844
5.0,168121
144.0,168671
5.0,169003
144.0,167619
5.0,169502
144.0,169763
144.0,169918
144.0,172011
104.0,87781
144.0,98217
1.0,116999
144.0,119836
144.0,164200
144.0,164559
144.0,165139
104.0,165053
144.0,165059
144.0,165093
144.0,168827
5.0,166197
144.0,167158
144.0,167494
144.0,169995
144.0,170079
144.0,169104
104.0,169364
5.0,169569
104.0,170442
5.0,170407
5.0,170208
144.0,170223
1.0,172134
1.0,172470
144.0,170448
5.0,80186
1.0,171430
144.0,82176
104.0,28141
144.0,96599
144.0,81597
144.0,107556
144.0,30175
2.0,30175
144.0,27312
144.0,120176
144.0,120196
5.0,163832
144.0,165743
5.0,167244
5.0,168377
144.0,168460
104.0,27899
144.0,170378
5.0,170580
144.0,81957
144.0,170567
1.0,171075
5.0,171774
144.0,163001
5.0,82957
144.0,94318
1.0,97718
144.0,165355
5.0,163089
144.0,163859
144.0,165244
144.0,167622
144.0,166505
5.0,166881
104.0,167253
5.0,170042
144.0,168714
5.0,169114
144.0,169711
1.0,171433
144.0,170657
5.0,171099
1.0,171432
104.0,96936
144.0,83996
144.0,84478
1.0,93657
224.0,19566
144.0,107958
144.0,165357
144.0,116236
144.0,165352
144.0,19566
104.0,166740
104.0,167143
144.0,166261
144.0,166585
5.0,168998
144.0,15045
144.0,168204
5.0,15045
144.0,168276
144.0,108078
5.0,160858
144.0,161256
144.0,107136
144.0,86116
144.0,164914
144.0,165422
144.0,81278
144.0,166733
5.0,166879
5.0,167079
144.0,165761
5.0,167547
5.0,168182
104.0,168301
5.0,167552
144.0,168586
5.0,169481
144.0,169820
1.0,171417
144.0,88497
5.0,99716
144.0,103020
5.0,160861
144.0,30030
144.0,165436
104.0,166146
5.0,161216
144.0,168737
144.0,170563
104.0,171886
5.0,167213
104.0,79895
104.0,104279
144.0,111058
1.0,171320
5.0,161191
5.0,166883
144.0,167025
144.0,112697
5.0,167208
5.0,167257
144.0,168275
144.0,167093
104.0,169361
144.0,170089
144.0,170323
144.0,168865
5.0,170402
1.0,171126
1.0,171434
144.0,170380
144.0,79426
144.0,80456
144.0,87376
5.0,88619
5.0,95358
104.0,101937
124.0,104637
1.0,103156
104.0,104280
1.0,104637
144.0,165092
144.0,109882
5.0,165259
5.0,160867
104.0,160848
104.0,166969
5.0,167239
144.0,166402
144.0,166507
144.0,168335
5.0,169120
5.0,167242
144.0,168287
144.0,169697
144.0,169740
5.0,169516
144.0,170377
104.0,169703
5.0,171065
5.0,100377
144.0,111036
5.0,170413
144.0,164382
144.0,165915
104.0,166013
144.0,164127
144.0,167016
144.0,167018
5.0,167240
5.0,166198
144.0,167397
144.0,167466
144.0,168213
104.0,167346
5.0,168167
5.0,168376
144.0,168669
144.0,168771
144.0,168786
5.0,169244
104.0,169510
5.0,169566
144.0,169651
144.0,169919
144.0,171004
5.0,169944
5.0,170409
5.0,170969
144.0,107922
144.0,99677
144.0,105301
144.0,107939
144.0,166166
144.0,120637
5.0,161190
144.0,163589
5.0,170424
144.0,168273
5.0,170990
144.0,168456
5.0,169124
144.0,90776
5.0,92199
5.0,172044
144.0,172279
5.0,161285
5.0,163328
144.0,92457
5.0,160856
144.0,165631
5.0,166227
5.0,163918
144.0,163957
144.0,167285
144.0,168372
144.0,166539
104.0,168731
144.0,166580
5.0,169478
5.0,169523
144.0,169913
5.0,169155
144.0,170480
144.0,170868
5.0,170994
144.0,170471
144.0,171108
1.0,171326
104.0,172292
104.0,81197
144.0,87357
144.0,90476
144.0,97138
144.0,161165
144.0,164091
144.0,165057
144.0,165972
1.0,166008
144.0,166081
144.0,166266
144.0,166370
144.0,166369
144.0,166542
144.0,166750
5.0,81337
5.0,166870
144.0,167021
5.0,168181
5.0,168981
144.0,168647
144.0,168646
144.0,168901
5.0,169480
144.0,169384
144.0,169737
144.0,169395
144.0,169414
144.0,170457
5.0,171032
144.0,170219
144.0,170316
144.0,161626
5.0,163084
144.0,97156
104.0,98336
144.0,110137
104.0,165432
1.0,165709
144.0,164324
144.0,165058
5.0,169241
5.0,169482
144.0,168612
144.0,169028
144.0,169777
144.0,170177
104.0,169647
144.0,170476
144.0,169551
144.0,171105
1.0,172263
1.0,172271
1.0,170897
144.0,88518
144.0,94356
104.0,94356
144.0,104997
144.0,87878
144.0,163540
5.0,163936
144.0,165351
5.0,166229
144.0,166196
144.0,168087
5.0,166866
5.0,166878
1.0,167702
144.0,171887
144.0,168285
5.0,169000
104.0,171063
5.0,173134
1.0,171413
1.0,171429
144.0,113177
144.0,118098
144.0,88179
144.0,166407
5.0,104437
144.0,105037
5.0,161901
144.0,166840
5.0,164172
144.0,164812
144.0,168613
144.0,169143
144.0,166961
144.0,167064
5.0,169303
144.0,169366
144.0,169147
5.0,169488
144.0,169149
5.0,171066
144.0,171111
144.0,171316
5.0,169513
144.0,79422
104.0,95416
144.0,98276
5.0,171694
144.0,117257
5.0,161903
144.0,107921
5.0,168170
5.0,168175
5.0,168382
5.0,165993
144.0,166582
144.0,170450
144.0,170633
144.0,171002
144.0,169037
144.0,62676
104.0,171834
1.0,172119
144.0,171352
144.0,172280
144.0,172331
144.0,172662
144.0,172278
1.0,81857
144.0,85016
144.0,19579
144.0,173078
1.0,165016
144.0,165245
144.0,166749
144.0,165740
5.0,166304
144.0,166748
144.0,169906
144.0,166891
5.0,168609
5.0,169117
144.0,170926
104.0,169941
144.0,170218
144.0,170458
1.0,106896
5.0,171103
144.0,172680
144.0,102796
1.0,163513
1.0,113836
144.0,164155
5.0,160831
144.0,161188
5.0,168379
1.0,168495
144.0,166133
144.0,167157
144.0,168861
144.0,169986
144.0,170214
5.0,168576
144.0,168744
5.0,170968
5.0,170983
5.0,174196
5.0,170233
1.0,103676
144.0,106717
144.0,166366
144.0,174282
144.0,30235
104.0,166718
5.0,167205
144.0,164198
144.0,167621
144.0,168733
5.0,167256
144.0,170704
1.0,171408
144.0,168837
104.0,171975
144.0,169319
1.0,172179
1.0,97716
5.0,161176
5.0,172000
144.0,164871
104.0,165766
144.0,166193
144.0,163586
5.0,167249
144.0,167626
144.0,168212
5.0,167212
144.0,168587
144.0,169146
144.0,169733
5.0,168600
144.0,169824
144.0,169827
144.0,169912
1.0,171425
144.0,172347
144.0,161954
1.0,173420
104.0,173924
5.0,94520
144.0,161522
144.0,105036
144.0,118097
144.0,161180
144.0,161457
1.0,166566
1.0,163193
144.0,164760
5.0,165792
1.0,171208
144.0,170320
1.0,171976
5.0,170495
2.0,170495
144.0,108436
144.0,164761
5.0,171995
144.0,165581
5.0,90879
5.0,166516
144.0,167385
5.0,168118
5.0,165794
144.0,169780
5.0,168602
144.0,168743
5.0,168486
5.0,169157
144.0,174603
5.0,170405
144.0,170469
144.0,170699
144.0,165487
144.0,108137
5.0,117637
5.0,165135
144.0,166503
5.0,166299
144.0,166586
144.0,166493
144.0,166497
5.0,168227
5.0,168603
104.0,166676
144.0,167386
5.0,169168
5.0,169522
144.0,168692
144.0,169741
5.0,169066
5.0,170203
5.0,170993
144.0,171749
5.0,169946
104.0,27626
5.0,161214
144.0,165177
1.0,171414
144.0,167540
144.0,168537
144.0,168910
5.0,166615
5.0,169050
5.0,169362
5.0,169365
5.0,169418
144.0,170655
144.0,173750
144.0,78115
144.0,174620
144.0,81918
144.0,84739
144.0,120217
144.0,165479
144.0,165760
144.0,166039
5.0,166884
144.0,166158
5.0,166202
144.0,166404
5.0,169068
144.0,167394
5.0,168611
144.0,168742
5.0,171578
144.0,170086
144.0,83956
5.0,171064
1.0,171202
1.0,107236
144.0,84497
144.0,107056
104.0,124082
144.0,111197
144.0,112038
104.0,27772
144.0,81076
144.0,127766
104.0,28215
144.0,79782
144.0,105017
144.0,81956
144.0,81977
5.0,85678
104.0,123358
144.0,27143
144.0,109716
144.0,111277
144.0,157034
5.0,130154
1.0,136803
5.0,156965
144.0,157773
104.0,157143
104.0,157155
104.0,157156
144.0,114941
144.0,86156
104.0,102338
144.0,113356
104.0,28027
144.0,114996
144.0,116598
5.0,122537
144.0,97276
144.0,129828
1.0,137087
5.0,85716
5.0,154822
5.0,108036
144.0,80159
144.0,117256
144.0,154804
1.0,102636
5.0,106457
104.0,98576
144.0,101536
144.0,116876
104.0,116836
144.0,107518
144.0,115076
104.0,134229
144.0,137741
144.0,117276
144.0,128058
144.0,94718
144.0,104277
5.0,156810
144.0,122757
144.0,84617
144.0,133830
144.0,156550
5.0,125001
144.0,85896
144.0,102017
104.0,157395
144.0,124877
5.0,82976
144.0,137158
144.0,80500
104.0,27541
144.0,113936
104.0,133987
144.0,89876
144.0,112056
144.0,114378
5.0,129591
1.0,154200
5.0,80151
104.0,57881
104.0,157369
104.0,27647
104.0,27030
5.0,158434
144.0,158493
104.0,157377
5.0,158414
144.0,89416
144.0,92116
144.0,158522
144.0,85296
144.0,124863
144.0,136022
144.0,99636
5.0,121497
5.0,158360
1.0,156960
1.0,153947
104.0,155457
5.0,98501
144.0,110158
144.0,159086
144.0,30253
5.0,151207
1.0,152393
144.0,128617
144.0,136257
1.0,153692
144.0,153903
5.0,152522
1.0,153676
144.0,155073
5.0,155134
5.0,154706
5.0,154996
144.0,81056
144.0,125220
144.0,155415
1.0,134150
2.0,155415
144.0,154387
5.0,158886
144.0,159053
144.0,154269
5.0,157254
1.0,159433
1.0,159413
144.0,159501
144.0,62623
144.0,102776
104.0,136572
144.0,109941
144.0,121877
1.0,133884
144.0,156863
144.0,136746
144.0,141325
144.0,155039
144.0,81379
104.0,90858
104.0,93456
104.0,134180
144.0,82458
144.0,100218
5.0,100777
104.0,106799
1.0,123477
144.0,111057
144.0,111276
144.0,121479
5.0,133879
144.0,127178
144.0,129817
144.0,130157
144.0,159226
104.0,133988
144.0,136668
144.0,159145
144.0,159144
144.0,98256
144.0,124878
144.0,157438
144.0,85696
144.0,159709
144.0,160070
104.0,80416
144.0,157586
144.0,125017
144.0,157714
5.0,129833
1.0,152662
144.0,99698
104.0,27347
144.0,80436
144.0,82401
104.0,103956
144.0,104236
5.0,130081
104.0,101082
144.0,19570
5.0,138117
144.0,108116
144.0,121879
104.0,157142
144.0,100056
5.0,142161
104.0,157015
144.0,123298
5.0,100376
144.0,109938
5.0,157393
104.0,154785
5.0,154937
5.0,155546
144.0,159648
104.0,158415
104.0,159612
104.0,159634
144.0,80476
104.0,159665
5.0,159702
5.0,159721
144.0,113056
1.0,66191
1.0,86956
144.0,94317
104.0,28216
104.0,136574
144.0,81556
1.0,108418
144.0,123197
1.0,123658
144.0,112956
144.0,117236
144.0,154198
5.0,133483
104.0,133989
5.0,136678
104.0,103496
144.0,155174
144.0,156623
5.0,97179
1.0,123885
144.0,104516
144.0,62458
104.0,121357
104.0,159617
144.0,130158
144.0,156021
5.0,13263
144.0,159741
104.0,159618
104.0,159633
104.0,159733
144.0,137157
144.0,159739
144.0,80375
5.0,112276
104.0,80397
104.0,106800
144.0,118437
144.0,84017
5.0,157256
144.0,88116
144.0,105239
144.0,106536
144.0,119799
1.0,80264
144.0,107196
1.0,115316
104.0,157405
144.0,121638
5.0,142194
104.0,157033
144.0,159697
144.0,157553
144.0,159736
144.0,158937
104.0,159613
144.0,160480
5.0,112576
144.0,160262
5.0,160366
144.0,137975
144.0,81336
1.0,12983
144.0,119798
144.0,96336
144.0,122697
144.0,90296
144.0,90357
144.0,97620
5.0,98777
144.0,123884
144.0,86496
144.0,123137
104.0,124417
144.0,105258
144.0,105340
5.0,157255
144.0,86436
104.0,154458
144.0,100276
144.0,154814
144.0,120096
144.0,155352
144.0,159737
144.0,108117
144.0,159936
144.0,159961
144.0,160045
144.0,159937
144.0,160368
144.0,79645
5.0,80379
5.0,160153
144.0,81276
144.0,81296
144.0,87716
104.0,81196
144.0,104517
144.0,105317
5.0,119657
144.0,103316
144.0,136320
144.0,90276
1.0,98376
104.0,126797
104.0,79495
5.0,83816
1.0,117240
144.0,122198
1.0,60242
144.0,81576
104.0,87836
144.0,116258
1.0,118896
144.0,156864
104.0,159614
104.0,159632
144.0,159894
5.0,159922
144.0,160156
144.0,160157
144.0,111056
5.0,160391
5.0,160529
104.0,160612
144.0,160598
104.0,83916
5.0,122217
1.0,125657
104.0,27985
144.0,127677
104.0,27055
104.0,138139
144.0,79855
144.0,81376
144.0,86117
5.0,98499
144.0,112196
144.0,120197
144.0,154097
5.0,130083
144.0,136014
104.0,153257
144.0,109922
144.0,154099
144.0,82878
1.0,100976
144.0,154461
144.0,79758
1.0,85682
144.0,105261
144.0,160170
144.0,159370
5.0,159783
144.0,159953
5.0,160604
104.0,160316
5.0,160402
144.0,160600
5.0,160611
5.0,160656
5.0,160609
5.0,160610
144.0,160718
5.0,160661
5.0,160663
5.0,160715
5.0,160660
5.0,160668
5.0,160705
5.0,160666
5.0,160667
5.0,119656
144.0,125222
144.0,109921
144.0,118517
144.0,138115
144.0,142204
104.0,27744
144.0,150014
144.0,138099
144.0,89856
144.0,91536
5.0,94896
104.0,150577
144.0,109881
104.0,125000
1.0,154423
144.0,95296
1.0,114716
144.0,92277
144.0,154701
144.0,89376
144.0,108098
144.0,108099
144.0,121220
5.0,159821
144.0,160109
144.0,152571
144.0,160240
1.0,158498
5.0,160367
5.0,160372
144.0,160383
144.0,160322
144.0,160483
144.0,160597
5.0,160659
104.0,160228
5.0,160772
144.0,160753
144.0,89136
144.0,92958
144.0,108077
144.0,124870
104.0,129979
144.0,153005
5.0,153319
144.0,153899
144.0,84018
144.0,154454
144.0,154686
5.0,154703
144.0,134291
144.0,94339
1.0,133493
104.0,133986
144.0,149975
144.0,90996
104.0,97776
144.0,98316
144.0,126341
144.0,99717
144.0,30190
144.0,125943
104.0,27200
144.0,126398
1.0,126937
144.0,128197
144.0,129882
144.0,129765
104.0,129781
104.0,27251
1.0,91236
144.0,129957
144.0,87819
104.0,88618
144.0,130074
144.0,94736
144.0,107956
144.0,117876
144.0,99580
144.0,134143
144.0,134304
144.0,80797
144.0,120216
5.0,100577
144.0,105797
144.0,109923
144.0,155417
144.0,155634
5.0,118739
5.0,136001
144.0,136667
104.0,88997
5.0,93697
144.0,81680
5.0,83738
144.0,130159
144.0,154817
104.0,103097
144.0,115976
5.0,156022
144.0,82197
5.0,155992
144.0,156552
104.0,96216
144.0,93756
144.0,94777
144.0,130106
144.0,100496
144.0,134149
144.0,129950
5.0,130082
144.0,30102
1.0,103720
144.0,136188
144.0,136322
5.0,156966
144.0,158892
144.0,105796
144.0,99718
144.0,124864
144.0,133559
144.0,133828
144.0,137755
144.0,107962
144.0,109917
144.0,120956
1.0,122760
144.0,82196
104.0,133877
144.0,153015
5.0,153633
104.0,134007
144.0,156624
144.0,156792
144.0,156827
5.0,155064
5.0,156921
5.0,137592
144.0,91376
144.0,120357
144.0,136766
5.0,80150
144.0,150541
5.0,83737
104.0,134277
1.0,123657
144.0,86078
144.0,98236
144.0,99697
5.0,156967
144.0,154046
144.0,121658
144.0,124998
144.0,157400
104.0,157016
144.0,157372
5.0,157274
144.0,127898
144.0,157435
144.0,129438
144.0,62359
144.0,80517
144.0,154059
104.0,155178
144.0,136571
144.0,137206
1.0,155635
144.0,155571
5.0,155603
144.0,107536
144.0,82216
144.0,110617
144.0,82439
144.0,100198
144.0,85576
144.0,133785
144.0,84977
5.0,109378
144.0,102797
144.0,129697
144.0,108136
144.0,108776
144.0,125221
144.0,130120
144.0,88557
104.0,94496
144.0,129949
144.0,136520
1.0,157549
5.0,157725
144.0,113520
5.0,129824
144.0,105339
144.0,110696
144.0,105300
1.0,113676
5.0,136760
144.0,137943
144.0,125978
144.0,130084
104.0,114616
104.0,115296
144.0,105336
144.0,117857
104.0,27519
144.0,129873
5.0,136007
144.0,107177
144.0,108736
5.0,116116
144.0,104465
1.0,126057
144.0,136396
144.0,108416
144.0,118298
1.0,129720
144.0,133984
104.0,28087
104.0,129883
5.0,121661
5.0,137732
2.0,129680
144.0,116877
144.0,129680
104.0,129680
1.0,109496
104.0,136573
1.0,130126
144.0,137195
144.0,108756
144.0,114116
144.0,114677
5.0,136060
144.0,136669
1.0,118997
5.0,125977
144.0,117237
1.0,117996
144.0,117238
104.0,120817
144.0,106537
144.0,110796
5.0,136854
144.0,114997
144.0,107960
104.0,28267
144.0,128579
144.0,136009
5.0,127639
104.0,66393
104.0,134137
1.0,134140
104.0,134305
144.0,137695
144.0,132973
5.0,129648
104.0,27261
104.0,136658
144.0,112976
104.0,28291
104.0,31185
144.0,129948
144.0,127765
5.0,137962
104.0,27237
5.0,136672
1.0,137718
144.0,113857
144.0,117376
5.0,125577
104.0,103936
144.0,108757
144.0,116637
104.0,137826
104.0,138116
144.0,130075
144.0,133784
144.0,137594
104.0,104296
144.0,137618
1.0,119296
1.0,119516
144.0,137601
144.0,107938
1.0,108037
144.0,109936
144.0,127398
1.0,126144
104.0,134289
104.0,137163
144.0,137740
144.0,137983
144.0,107957
144.0,115996
104.0,125397
144.0,129077
104.0,27693
5.0,137097
5.0,137596
5.0,139777
144.0,104256
144.0,109919
144.0,109883
144.0,129097
5.0,139773
144.0,114258
104.0,103617
2.0,103617
104.0,107923
144.0,137702
144.0,114596
144.0,126177
5.0,127217
1.0,134235
5.0,129827
1.0,107924
144.0,128177
144.0,108079
1.0,129827
104.0,27226
104.0,136561
5.0,136759
1.0,129744
144.0,127561
144.0,136519
144.0,137619
144.0,112096
144.0,119916
144.0,109939
104.0,127998
1.0,111216
144.0,112437
5.0,137597
144.0,141863
144.0,118301
144.0,136761
5.0,110717
104.0,111176
104.0,106676
5.0,109397
144.0,109918
144.0,95277
144.0,137965
144.0,137966
144.0,107959
144.0,117258
5.0,137233
144.0,137853
104.0,27351
104.0,137912
144.0,120976
5.0,129658
144.0,114939
144.0,108576
144.0,110757
144.0,129983
5.0,115196
2.0,129983
104.0,27699
144.0,129875
144.0,109880
144.0,128349
144.0,105356
104.0,27734
144.0,107576
144.0,133487
144.0,136558
144.0,136754
5.0,132962
104.0,27792
104.0,138113
5.0,106456
5.0,137092
104.0,140752
144.0,106677
144.0,130094
144.0,130140
144.0,137200
104.0,27181
5.0,137651
144.0,109256
1.0,124740
144.0,136628
144.0,137180
144.0,125597
104.0,129586
5.0,137593
5.0,114896
5.0,128699
104.0,129217
144.0,130121
104.0,134004
